Date,^GSPC,^DJI,^IXIC,SLAB,NVDA,Open,High,Low,Adj Close,Adj Close Output
2012-06-06,-0.00010646475973297154,0.0037189450530343837,-0.00481592253004226,-0.011536296805394142,-0.04035495321239957,0.032148900169204575,0.006557377049180246,-0.0321489001692048,-0.04318936877076407,0.032590051457976
2012-06-07,0.008114163667511942,0.007482588363321829,0.009678455753202364,0.020210617130355324,0.019343927914922787,-0.060655737704917945,-0.03583061889250816,-0.0017482517482516613,0.02604166666666674,-0.04318936877076407
2012-06-08,-0.01262011343098246,-0.011388198672898309,-0.017033866026910482,-0.010881668526785848,0.01155114012779701,0.048865619546247796,0.016891891891891886,-0.005253940455341555,-0.0372250423011844,0.02604166666666674
2012-06-11,0.011650737144736745,0.013098567173178921,0.011865940228177996,0.023413201032067565,0.02039156013758059,-0.04159733777038266,-0.01661129568106301,0.012323943661971981,0.03866432337434089,-0.0372250423011844
2012-06-12,-0.007023251084251725,-0.006157241502223965,-0.008603362004794612,-0.012127866927449271,-0.02637872020754184,0.02256944444444442,0.0050675675675675436,0.0,-0.025380710659898553,0.03866432337434089
2012-06-13,0.010814653007062747,0.012446026325718673,0.006286776222079293,0.009486607142856984,-0.012315613138426107,-0.02376910016977929,-0.02352941176470602,-0.008695652173912993,0.0,-0.025380710659898553
2012-06-14,0.01033781524949795,0.009110068327930598,0.01285815472708185,0.019347733554450075,0.02161295603944602,0.003478260869565153,0.012048192771084487,0.0052631578947368585,0.01909722222222232,0.0
2012-06-15,0.0014447462461062432,-0.001985530791465129,0.007842532935016688,0.013286279466207196,0.008950070702590462,0.013864818024263537,0.020408163265306145,0.012216404886561838,0.010221465076660996,0.01909722222222232
2012-06-18,0.009815695292423321,0.007495770828172432,0.011891539504118587,0.002943564435203605,0.06774211657070439,0.013675213675213627,0.0,0.0,-0.0202360876897133,0.010221465076660996
2012-06-19,-0.0016863569667646683,-0.0010080312589435536,0.0002354940328372912,0.012806803628601982,0.01586080198524531,-0.010118043844856595,0.014999999999999902,-0.0017241379310344307,0.04302925989672968,-0.0202360876897133
2012-06-20,-0.022261676573139155,-0.019557993938457474,-0.02435116251538405,-0.04214957961405619,-0.04535281634267019,0.028960817717206044,-0.008210180623973717,-0.013816925734024155,-0.05610561056105612,0.04302925989672968
2012-06-21,0.007174604437728771,0.005345336155675007,0.011657496956773095,0.03575354687146448,0.0124608004895157,-0.04470198675496695,-0.03642384105960261,-0.014010507880910739,0.0017482517482518833,-0.05610561056105612
2012-06-22,-0.01595485362084681,-0.010926549945260655,-0.019450844454527938,-0.03903348380244287,-0.03153841670926816,-0.022530329289428108,-0.030927835051546504,-0.04440497335701599,-0.05584642233856896,0.0017482517482518833
2012-06-25,0.004772721080906761,0.002560236429735907,0.00631140258497509,0.011052804947576877,0.011120007948005828,-0.03546099290780125,-0.024822695035460973,0.0018587360594795044,0.005545286506469571,-0.05584642233856896
2012-06-26,0.008984906014325,0.007366755133929148,0.007449040510888683,0.006832467887400995,0.03220733458391889,0.0055147058823528106,0.005454545454545601,0.0018552875695734272,0.011029411764705843,0.005545286506469571
2012-06-27,-0.002109799940410051,-0.0019600840150327814,-0.008983374855365822,-0.008414793702497425,0.007610398830564247,-0.003656307129798808,-0.010849909584086936,-0.014814814814814836,-0.016363636363636358,0.011029411764705843
2012-06-28,0.024920238689663643,0.022046052307981068,0.030026446592289924,0.036134657435933804,0.043806598997433,0.025688073394495303,0.04753199268738584,0.048872180451127845,0.05914972273567476,-0.016363636363636358
2012-06-29,0.0024593116200617438,-0.0006754763441384481,0.005512659317517432,-0.0029061031918679037,-0.02677296449268407,0.028622540250447193,0.008726003490401313,0.014336917562723928,0.003490401396160525,0.05914972273567476
2012-07-02,0.006232111033737553,0.005614817822815921,0.008420251274351642,0.014308345823616841,0.026022556289622356,0.00521739130434784,0.05190311418685112,0.019434628975264934,0.04869565217391303,0.003490401396160525
2012-07-03,-0.00468702341032845,-0.0036303667922105154,1.3453603045388007e-05,0.0028735632934577815,-0.010144913595441785,0.0034602076124565784,-0.016447368421052544,0.0034662045060658286,-0.024875621890547372,0.04869565217391303
2012-07-05,-0.009432649216160383,-0.00963040814033167,-0.013033761231082908,-0.035165356477346976,-0.019033795265268605,0.0,-0.025083612040133874,-0.01899827288428335,-0.022108843537414935,-0.024875621890547372
2012-07-06,-0.001638831983570288,-0.0028326305540986585,-0.0018928951981405095,0.0035096381341890304,-0.013432841831261477,-0.01896551724137918,-0.00857632933104624,-0.012323943661971759,-0.022608695652173938,-0.022108843537414935
2012-07-09,-0.008125926324557553,-0.006530152952337276,-0.01004169556246437,-0.025289159283785834,-0.030256973038978563,-0.10720562390158173,-0.06574394463667821,-0.11764705882352944,-0.1120996441281139,-0.022608695652173938
2012-07-10,-1.4923927059706799e-05,-0.0038401472167104433,-0.004944337003146337,-0.006900358818658581,-0.01638075726971544,-0.011811023622047334,-0.06666666666666676,-0.018181818181818188,-0.020040080160320772,-0.1120996441281139
2012-07-11,-0.004987096980407668,-0.002480119554075233,-0.007545079658066056,-0.018899416342412323,-0.016653640698260364,-0.03386454183266929,-0.015873015873015928,-0.010288065843621519,-0.002044989775051076,-0.020040080160320772
2012-07-12,0.016497361948984324,0.016210605562655855,0.0147513008105975,0.01983005721898179,0.012903310032885695,0.008247422680412342,-0.002016129032258007,0.004158004158004269,0.004098360655737876,-0.002044989775051076
2012-07-13,-0.002314313251142397,-0.0039038531941937293,-0.00396429398101561,-0.00527774999999997,0.00318481982460761,-0.008179959100204526,-0.016161616161616155,-0.01863354037267073,-0.014285714285714346,0.004098360655737876
2012-07-16,0.007409672356649466,0.0061545364805033476,0.0045220468034548045,0.001396257989493055,-0.01825399830031238,0.0,0.012320328542094305,-0.006329113924050667,0.008281573498964745,-0.014285714285714346
2012-07-17,0.006680490665673222,0.008055900468533217,0.011188869762489118,0.03151146035941266,0.055779944964080785,-0.00412371134020606,0.018255578093306246,0.010615711252653925,0.004106776180698102,0.008281573498964745
2012-07-18,0.002717100279144624,0.0026850230059123348,0.007918100735412992,-0.0027035143171932896,0.00995412317518829,0.020703933747411973,0.009960159362550014,0.0126050420168069,-0.006134969325153228,0.004106776180698102
2012-07-19,-0.01006166021269983,-0.009332200890268427,-0.013688881736238723,-0.013824830952150369,-0.028809645080195012,-0.06288032454361048,-0.08875739644970415,-0.12863070539419086,-0.13168724279835398,-0.006134969325153228
2012-07-20,-0.008909055595006987,-0.007885341981512917,-0.012015911671015012,-0.03051129657747942,0.013270882846785126,-0.10173160173160167,-0.09956709956709953,-0.04047619047619044,-0.016587677725118377,-0.13168724279835398
2012-07-23,-0.009040932988168549,-0.008186139666300885,-0.009397405989635788,-0.009356421888290445,-0.010785643962917035,0.0072289156626503814,0.009615384615384581,-0.007444168734491385,-0.021686746987952032,-0.016587677725118377
2012-07-24,-0.0003138614980700005,0.004654672350632882,-0.0030562454044765763,0.07613048300316194,0.0194701898807057,-0.0167464114832534,-0.011904761904761862,-0.0050000000000000044,-0.01231527093596052,-0.021686746987952032
2012-07-25,0.01654097478259442,0.016714977162398448,0.013667389615685366,0.00026603724819351804,0.004583681119052718,-0.014598540145985495,-0.014457831325301318,0.005025125628140614,0.007481296758104827,-0.01231527093596052
2012-07-26,0.019080565446382147,0.014566378972007854,0.02241081413635193,0.001329407037239605,0.025095053539222034,0.009876543209876631,0.007334963325183352,0.004999999999999893,0.012376237623762387,0.007481296758104827
2012-07-27,-0.0004833596787935379,-0.00020269645802817315,-0.0041411855743319625,-0.02177376526818886,-0.011127427527251266,-0.0024449877750610804,0.0024271844660193054,0.00995024875621886,0.0024449877750609694,0.012376237623762387
2012-07-30,-0.0043168286930450606,-0.004920831480391574,-0.0021454212758340585,0.002985912052117179,0.015753793810161287,0.002450980392156854,0.004842615012106588,-0.0024630541871920597,-0.009756097560975618,0.0024449877750609694
2012-07-31,-0.002899979813675513,-0.0025021605405525227,-0.006569119743569551,-0.012719918464954905,-0.011078197786655974,0.0,0.0,-0.014814814814814725,-0.0024630541871920597,-0.009756097560975618
2012-08-01,-0.007503669258934753,-0.0074945304090556775,-0.003575065197169991,0.0010964912280704286,0.0037338310270187414,-0.014669926650366705,-0.0072289156626507145,-0.02506265664160401,-0.01975308641975304,-0.0024630541871920597
2012-08-02,0.019040285714285732,0.016871811910197376,0.019977483306395483,0.025465525739320816,0.02083347051115747,-0.004962779156327701,-0.004854368932038944,0.023136246786632286,0.030226700251889005,-0.01975308641975304
2012-08-03,0.002329269098478637,0.001629472137815835,0.0074160216741703255,0.02349802340459206,0.02113716257619247,0.02244389027431426,0.004878048780487809,-0.007537688442211032,-0.019559902200488977,0.030226700251889005
2012-08-06,0.005106758642501541,0.0038947821584569553,0.008679256487243547,0.02426287376661218,0.00999254020156548,-0.014634146341463317,0.0,0.015189873417721378,0.0024937655860348684,-0.019559902200488977
2012-08-07,0.0006208263566560568,0.0005346080227990324,-0.0015286209692881858,-0.005094167350696122,0.005653747762522254,0.0024752475247524774,0.08495145631067946,0.004987531172069959,0.09452736318407973,0.0024937655860348684
2012-08-08,0.00041368545021236436,-0.000793071021913172,0.0024540948111249072,0.0030721709402925512,0.03373169978288937,0.08888888888888902,-0.013422818791946178,0.04962779156327546,-0.006818181818181834,0.09452736318407973
2012-08-09,0.002188441611610026,0.003247941245313246,0.0007355014439278662,0.0010209545686574728,-0.006118399747384484,-0.04081632653061218,-0.009070294784580546,-0.0023640661938535423,-0.006864988558352492,-0.006818181818181834
2012-08-10,-0.0012519009625779898,-0.002916463677655412,0.0005494835713026891,-0.00586432927423941,0.012995981413474578,0.01891252955082723,-0.011441647597253968,-0.0023696682464454666,-0.018433179723502335,-0.006864988558352492
2012-08-13,-0.00012814594435073268,0.00020577656468057093,-0.0018329208618442783,0.0,-0.014854705547102998,0.0,0.006944444444444198,-0.02375296912114011,-0.032863849765258135,-0.018433179723502335
2012-08-14,0.0011396401091645636,-0.0005587076357118637,0.0046238132478426675,0.009746011297973256,-0.007539532486407263,-0.04640371229698359,-0.027586206896551557,-0.0024330900243311193,0.016990291262136026,-0.032863849765258135
2012-08-15,0.007100510692824136,0.006481694128614102,0.01037963981544121,0.012191999293675426,0.02071814279126727,0.019464720194647178,0.0023640661938533203,0.007317073170731714,-0.004773269689737569,0.016990291262136026
2012-08-16,0.0018721337053633214,0.0018935572862011085,0.004636965081571853,0.009033902586394138,-0.008795435550546626,-0.004773269689737569,-0.009433962264150941,-0.012106537530266248,-0.016786570743405393,-0.004773269689737569
2012-08-17,-2.1174620127517585e-05,-0.0002682104185020018,-0.00012355464625679602,-0.011191271106472778,0.0,-0.016786570743405393,-0.023809523809523947,-0.02450980392156865,-0.0024390243902439046,-0.016786570743405393
2012-08-20,-0.003497536179696059,-0.005128196048500788,-0.002909408367265831,-0.018360136738437394,-0.002730392724531794,0.0,0.019512195121951237,0.012562814070351758,-0.004889975550122161,-0.0024390243902439046
2012-08-21,0.0002264030442469256,-0.0023342390334992746,0.0020897843609939404,-0.007430105237768325,0.002053327266253735,-0.012195121951219523,-0.031100478468899517,-0.017369727047146455,-0.014742014742014864,-0.004889975550122161
2012-08-22,-0.008072242520797746,-0.008752896663127285,-0.006594728944352757,-0.014971656428928615,-0.02254090701911793,-0.01728395061728394,-0.01728395061728394,-0.02020202020202022,-0.027431421446383997,-0.014742014742014864
2012-08-23,0.006454731031045435,0.00769749754547977,0.005367831769845788,-0.001572379454926498,0.020265450698899512,-0.025125628140703515,-0.007537688442211032,-0.0077319587628865705,0.01025641025641022,-0.027431421446383997
2012-08-24,-0.0004890151846781432,-0.0025307707564997672,0.0011075356805534398,-0.003936929340521256,-0.017123323871421015,0.01804123711340222,0.0,-0.007792207792207906,-0.022842639593908642,0.01025641025641022
2012-08-27,-0.0008081818777706529,-0.001651827293855046,0.0012852938073573128,0.0028985506482595014,-0.004181136505025496,-0.027848101265822822,-0.017721518987341867,-0.018324607329842868,-0.01558441558441559,-0.022842639593908642
2012-08-28,0.0008443489382155001,0.00034268780788271336,0.0013161728555837193,0.021807618975101972,0.002099459188556807,-0.01041666666666663,-0.010309278350515427,0.002666666666666595,-0.00527704485488123,-0.01558441558441559
2012-08-29,-0.00780580513017326,-0.008145768994469837,-0.010541375449725998,-0.024684983920930326,-0.018854717236518548,-0.013157894736842035,-0.01041666666666663,-0.015957446808510523,-0.018567639257294433,-0.00527704485488123
2012-08-30,0.005073295868083694,0.006932689312381779,0.005986138476096192,0.008173002900079274,-0.0014236501363273923,0.005333333333333412,-0.0052631578947368585,-0.027027027027027084,0.00540540540540535,-0.018567639257294433
2012-08-31,-0.0011659593135848745,-0.004193727419647741,0.002641083712536796,0.005753059322538556,-0.053456915839353414,-0.021220159151193685,-0.01851851851851849,0.0,-0.021505376344086002,0.00540540540540535
2012-09-04,-0.0010676612972738697,0.0008852479084242582,-0.0018829027365022677,-0.023920905458161723,0.0030122303084361146,-0.0325203252032521,-0.021563342318059342,-0.047222222222222165,-0.03571428571428581,-0.021505376344086002
2012-09-05,0.02043554067555209,0.018740747041619432,0.02167943470806133,0.027437372737416643,0.030780408149772454,-0.0056022408963585235,0.008264462809917328,0.02915451895043719,0.042735042735042805,-0.03571428571428581
2012-09-06,0.004049974178315985,0.001101387902497697,0.00019448339935324022,-0.005963183821622975,-0.02403472750992297,0.019718309859154903,-0.010928961748633892,-0.028328611898016942,-0.05737704918032782,0.042735042735042805
2012-09-07,-0.006147830011054456,-0.003934096840735313,-0.01033021814863988,-0.0046948356807513525,-0.008955281580108942,-0.035911602209944715,-0.008287292817679592,0.008746355685131046,0.005797101449275477,-0.05737704918032782
2012-09-10,0.0031349561521663016,0.005211166557904212,0.00016430596346483917,-0.0031446278825993934,0.012048108567067173,0.008595988538681931,0.050139275766016844,0.005780346820809301,0.08069164265129669,0.005797101449275477
2012-09-11,0.002092692232296578,0.0007497550720003687,0.003150244935189228,0.01971608780977685,0.011160868073048613,0.08806818181818188,0.039787798408488007,0.07758620689655182,0.03733333333333344,0.08069164265129669
2012-09-12,0.016309746921621793,0.015488286818835517,0.013332011974855229,0.0012889661951800413,0.006622479742365517,-0.0026109660574412663,0.005102040816326481,0.0,0.007712082262210762,0.03733333333333344
2012-09-13,0.003958951800758559,0.003952017495667315,0.008910452180562523,0.013903218331616785,0.01169598209376188,0.03664921465968596,0.012690355329949332,0.026666666666666616,-0.005102040816326481,0.007712082262210762
2012-09-14,-0.0031246914164609896,-0.0029625109633140134,-0.0016583266324088353,-0.022854265544584473,-0.027456589027719747,-0.015151515151515138,0.007518796992481036,-0.007792207792207906,0.028205128205128105,-0.005102040816326481
2012-09-17,-0.0012797754402280592,0.0008514686184653009,-0.00027365943031065765,-0.0033784303534303284,0.0066864406283633215,-0.05128205128205121,-0.02985074626865658,-0.05759162303664911,-0.09725685785536153,0.028205128205128105
2012-09-18,0.0011855542746073144,0.0009819879735595283,0.0015167939850455614,-0.005997366675221216,0.011808113672657328,-0.010810810810810811,-0.048717948717948656,-0.005555555555555536,0.011049723756906049,-0.09725685785536153
2012-09-19,-0.0005407337007659052,0.0013970969905998665,-0.002092664457320925,-0.016789061300867325,-0.007294071249853817,-0.005464480874316946,-0.013477088948786964,0.0027932960893854997,-0.019125683060109422,0.011049723756906049
2012-09-20,-7.531946314132121e-05,-0.0012841105602986458,0.0012594617215326842,0.0026681430096051617,0.004408551810237249,-0.0027472527472528485,0.005464480874316946,-0.0027855153203342198,0.0027855153203342198,-0.019125683060109422
2012-09-21,-0.002232653457806655,-0.0015132995185477283,-0.0060315010991423,-0.0029271153311806186,-0.0007313757348099692,-0.024793388429751984,-0.03532608695652184,-0.03631284916201116,-0.03888888888888897,0.0027855153203342198
2012-09-24,-0.010501855900220458,-0.007476267843098627,-0.013620071186548177,-0.03442756780284051,-0.01830156820472273,-0.016949152542372947,-0.014084507042253502,-0.049275362318840665,-0.052023121387283267,-0.03888888888888897
2012-09-25,-0.005736735268036641,-0.0032725154012537283,-0.007707540150734937,-0.008844637921503473,-0.017151567711507276,-0.06034482758620685,-0.02285714285714291,-0.018292682926829174,0.012195121951219523,-0.052023121387283267
2012-09-26,0.009648981749396546,0.005402013512054049,0.01386693851358567,0.029280506712757504,0.007587220611260159,0.02752293577981657,0.023391812865497075,0.03726708074534146,0.03313253012048212,0.012195121951219523
2012-09-27,-0.004477752750256747,-0.003621530004046969,-0.0064943306011462365,-0.004063993497697149,0.004518264195986665,0.02083333333333348,-0.017142857142857126,0.0029940119760478723,-0.017492711370262426,0.03313253012048212
2012-09-28,0.0026515065097030277,0.005803357538328058,-0.0008664158349442896,-0.00462453779241212,-0.016491939091800467,-0.011661807580174988,-0.008720930232558044,-0.0268656716417911,-0.02670623145400597,-0.017492711370262426
2012-10-01,0.0008722871108299834,-0.002423213658418577,0.0020908775375103605,0.012298469527193268,0.003811082632572793,-0.026548672566371723,0.0,-0.027607361963190136,-0.0030487804878047697,-0.02670623145400597
2012-10-02,0.003624409476050472,0.0009085946140123813,0.004868508355703183,0.0,-0.009870981847121874,-0.0060606060606061,-0.035190615835777206,-0.02208201892744477,-0.04587155963302747,-0.0030487804878047697
2012-10-03,0.007174435434940563,0.005983870441137462,0.004538735943064642,0.007559368046453185,0.04447856644982373,-0.03353658536585358,-0.012158054711246202,-0.003225806451612967,0.03205128205128216,-0.04587155963302747
2012-10-04,-0.0003215888820869983,0.0025627341078184873,-0.004213427115862256,-0.0029475080385853447,-0.023494852819814116,0.02208201892744488,0.009230769230769154,0.025889967637540368,0.0,0.03205128205128216
2012-10-05,-0.0034567356501243873,-0.0019470762069994096,-0.007601530343662399,-0.005374926239584132,-0.009774417603932495,-0.0092592592592593,-0.012195121951219412,-0.006309148264984188,-0.009316770186335477,0.0
2012-10-08,-0.009890942214018428,-0.008106813325596374,-0.015207183160536597,-0.021345502369386593,-0.02126049434068511,-0.009345794392523255,0.006172839506172645,0.0,0.018808777429467183,-0.009316770186335477
2012-10-09,-0.006188029749813251,-0.009541712037981931,-0.004319707836688114,-0.01159585832148391,-0.017067604213300003,0.012578616352201255,-0.012269938650306678,-0.006349206349206327,-0.03076923076923077,0.018808777429467183
2012-10-10,0.00019538936482388358,-0.0013922908316837956,-0.0007766342847379537,0.013687207086235054,0.005525068473489325,-0.009316770186335477,0.006211180124223503,0.0,0.01587301587301604,-0.03076923076923077
2012-10-11,-0.002966137252483625,0.00018459320678565483,-0.0017379772326260312,-0.002204519090534207,-0.008634362487355607,-0.10344827586206895,-0.0771604938271605,-0.12460063897763574,-0.14374999999999993,0.01587301587301604
2012-10-12,0.0080779224792622,0.0071559709050657005,0.006593002320727237,0.013256006994090352,0.012668417916202213,-0.02447552447552437,-0.053511705685618804,-0.0036496350364964014,0.0036496350364962904,-0.14374999999999993
2012-10-15,0.010269933234256845,0.009501461129898248,0.012071742136845254,0.01035707305415845,0.02892878060075077,-0.007168458781361964,-0.017667844522968323,-0.02564102564102555,-0.025454545454545396,0.0036496350364962904
2012-10-16,0.004117057858060491,0.00038516909917740705,0.000951316785020806,-0.008362611275964493,-0.00759891480860464,-0.03971119133574008,0.007194244604316502,-0.007518796992481258,0.033582089552238736,-0.025454545454545396
2012-10-17,-0.002443728851820537,-0.0005944950947849303,-0.010067265061315278,-0.0315560408898824,-0.015313870382868133,0.037593984962405846,-0.0071428571428571175,-0.015151515151515138,-0.054151624548736454,0.033582089552238736
2012-10-18,-0.016571304955208976,-0.015162120245590383,-0.021885077285874743,-0.0016853090834442197,-0.058320330506909435,-0.07971014492753614,-0.05755395683453224,-0.16538461538461546,-0.16793893129770987,-0.054151624548736454
2012-10-19,0.00043958234842222943,0.000178355023658483,0.003772879991007727,0.0028136746535261103,-0.011560678702731364,-0.1220472440944882,-0.14885496183206115,-0.03686635944700467,-0.03669724770642202,-0.16793893129770987
2012-10-22,-0.014443906334108192,-0.0182347810013902,-0.008783676396956985,0.013187486340838772,0.030075200172098304,-0.07623318385650224,-0.008968609865470878,-0.028708133971291905,0.01904761904761898,-0.03669724770642202
2012-10-23,-0.003085382628585709,-0.0019225621673937265,-0.0029293186045770137,0.13625028700497666,-0.012976563043631484,0.05339805825242716,0.00452488687782826,0.014778325123152802,-0.028037383177570097,0.01904761904761898
2012-10-24,0.0029955428571428744,0.0020141591725999497,0.0014824315231711793,-0.015354545828772603,0.0008219640426865293,-0.032258064516129004,-0.031531531531531654,0.004854368932038833,0.019230769230769162,-0.028037383177570097
2012-10-25,-0.0007289822297291693,0.00026941081315001725,0.0006127797705064442,0.008910791638079507,-0.010673389617043005,0.014285714285714235,-0.0046511627906975495,-0.004830917874396046,-0.02358490566037752,0.019230769230769162
2012-10-26,0.00015587985976517338,-0.0008201592888178455,-0.003587734458675329,-0.00834151169487296,-0.0058093446942038,0.0,0.0,-0.004854368932038944,-0.009661835748792313,-0.02358490566037752
2012-10-31,0.010926475490383503,0.010396714562979081,0.014385881939829037,0.03438899230029646,0.04757952163825441,-0.028169014084507116,0.0,0.0,0.043902439024390505,-0.009661835748792313
2012-11-01,-0.009379454408409593,-0.010539104105379393,-0.012559411157061495,-0.024635301969976098,-0.004780906917300376,0.03864734299516903,0.004672897196261516,0.009756097560975618,-0.01869158878504673,0.043902439024390505
2012-11-02,0.0021638092957336763,0.0014725454947686067,0.005878358652295024,0.0068661600506660925,0.04243387285754263,-0.023255813953488302,-0.013953488372092981,-0.004830917874396046,0.004761904761904745,-0.01869158878504673
2012-11-05,0.007853184963569237,0.010161286048260054,0.004090470373296018,0.0031660496062821952,-0.0007678054523718725,0.00952380952380949,0.009433962264151052,0.0,-0.018957345971563955,0.004761904761904745
2012-11-06,-0.0237050004861592,-0.0236265126721672,-0.024781417458286326,-0.006797742335463597,-0.030745688652940584,-0.02358490566037752,-0.01869158878504673,-0.024271844660194275,-0.02898550724637683,-0.018957345971563955
2012-11-07,-0.012204842237929392,-0.00938782079244771,-0.01420015063074953,-0.0031777316059643512,0.0055513562070024225,-0.019323671497584516,-0.01904761904761909,-0.02487562189054715,-0.01492537313432829,-0.02898550724637683
2012-11-08,0.0016986925561432997,0.0003176358798766543,0.003208351608226634,0.008337420508519378,-0.03864402526943089,-0.01477832512315258,0.004854368932038833,0.005102040816326481,0.025252525252525082,-0.01492537313432829
2012-11-09,0.00013048737408549727,-2.4156112962803178e-05,-0.0002134749489731691,-0.00024314202925923567,-0.022149095645142003,0.020000000000000018,-0.004830917874396046,0.010152284263959421,-0.01970443349753681,0.025252525252525082
2012-11-12,-0.003985420523048622,-0.004596178068455248,-0.007010452612550511,-0.004865020557893174,-0.007550384105895369,-0.02941176470588236,0.14077669902912615,-0.01005025125628145,0.05025125628140703,-0.01970443349753681
2012-11-13,-0.013852035676406471,-0.014520765427461835,-0.012857576182087604,-0.017355145441212305,-0.024514015143947465,0.030303030303030276,-0.12765957446808518,-0.025380710659898553,-0.07655502392344493,0.05025125628140703
2012-11-14,-0.001593544781544276,-0.0022727249377985093,-0.003467079922946037,-0.013930397663423078,0.004332971036652644,-0.05392156862745101,-0.0585365853658536,-0.03124999999999989,-0.031088082901554293,-0.07655502392344493
2012-11-15,0.004839949763145501,0.0036619594868316785,0.0057068328328067075,-0.004036301817262888,-0.018119089774253583,-0.031088082901554293,-0.015544041450777257,-0.026881720430107503,-0.005347593582887722,-0.031088082901554293
2012-11-16,0.019862053931736456,0.016495494478056427,0.022060048992168735,0.014944275582573496,0.028119402073527144,0.016042780748662944,0.026315789473684292,0.044198895027624197,0.032258064516129004,-0.005347593582887722
2012-11-19,0.0006633864185690008,-0.0005822302525725354,0.00020913900756114323,-0.001247816321437445,-0.01161279015602601,0.010526315789473717,-0.015384615384615441,-0.015873015873015817,-0.02083333333333337,0.032258064516129004
2012-11-20,0.00232018061774264,0.0037830742506548276,0.0033840247233545284,0.0029984757621188685,0.028720644419628183,-0.015625,0.0,0.0,-0.005319148936170137,-0.02083333333333337
2012-11-21,0.013026314761174662,0.013448789366737213,0.013770497112725044,0.017688067206977243,0.0067681193591258015,0.015873015873015817,0.02604166666666674,0.032258064516129004,0.04278074866310155,-0.005319148936170137
2012-11-23,-0.0020295816281376,-0.003240713162987796,0.0033469608075897828,0.013463990867270015,0.017646955992678626,0.02083333333333326,0.0,-0.04166666666666663,-0.04102564102564099,0.04278074866310155
2012-11-26,-0.0052265875432258024,-0.006881906909019908,-0.0030200384013662207,-0.018115941153819315,0.004128854547243099,-0.04591836734693866,-0.040609137055837574,0.005434782608695565,0.0053475935828875,-0.04102564102564099
2012-11-27,0.007856029181741553,0.00830714319330017,0.008083452563943272,-0.007626125086045432,0.008223842591531305,0.0053475935828875,0.05291005291005302,0.00540540540540535,0.042553191489361764,0.0053475935828875
2012-11-28,0.004269642300993359,0.0028270811725790157,0.006768545749925581,0.019583564700049516,-0.01794472041622175,0.06914893617021267,0.0653266331658291,0.08064516129032251,0.04081632653061229,0.042553191489361764
2012-11-29,0.00016250786253957372,0.00028872806640145576,-0.000594296531829186,0.016776051136006442,-0.005813682678570742,0.074626865671642,0.04716981132075482,0.04975124378109452,0.07843137254901977,0.04081632653061229
2012-11-30,-0.004745225002300346,-0.004604821331627762,-0.002670896349363794,-0.00956484935437596,-0.018379290667559944,0.05555555555555536,0.10810810810810789,0.07109004739336489,0.07272727272727253,0.07843137254901977
2012-12-03,-0.0017098123158392209,-0.0010658462714218109,-0.001835324125618154,0.006035731822102042,0.029786933855972197,0.08771929824561409,0.008130081300812941,-0.022123893805309658,-0.0423728813559322,0.07272727272727253
2012-12-04,0.001584861890012279,0.006385991675014857,-0.007671794697695078,-0.005279505892944791,-0.011570063809135056,-0.07258064516129037,-0.06451612903225812,0.018099547511312153,0.013274336283185972,-0.0423728813559322
